1988,8,31,M,6057
1988,9,1,F,5759
1988,9,1,M,6108
1988,9,2,F,6016
1988,9,2,M,6235
1988,9,3,F,4875
1988,9,3,M,5091
1988,9,4,F,4513
1988,9,4,M,4737
1988,9,5,F,4630
1988,9,5,M,4662
1988,9,6,F,5841
1988,9,6,M,6243
1988,9,7,F,6111
1988,9,7,M,6398
1988,9,8,F,6034
1988,9,8,M,6317
1988,9,9,F,6187
1988,9,9,M,6474
1988,9,10,F,4833
1988,9,10,M,5135
1988,9,11,F,4663
1988,9,11,M,4842
1988,9,12,F,5854
1988,9,12,M,6208
1988,9,13,F,6156
1988,9,13,M,6295
1988,9,14,F,6149
1988,9,14,M,6402
1988,9,15,F,5979
1988,9,15,M,6419
1988,9,16,F,6151
1988,9,16,M,6469
1988,9,17,F,5097
1988,9,17,M,5265
1988,9,18,F,4904
1988,9,18,M,4944
1988,9,19,F,6014
1988,9,19,M,6318
1988,9,20,F,6332
1988,9,20,M,6519
1988,9,21,F,6097
1988,9,21,M,6329
1988,9,22,F,6081
1988,9,22,M,6473
1988,9,23,F,6212
1988,9,23,M,6482
1988,9,24,F,4853
1988,9,24,M,5125
1988,9,25,F,4598
1988,9,25,M,4891
1988,9,26,F,5897
1988,9,26,M,6140
1988,9,27,F,6140
1988,9,27,M,6314
1988,9,28,F,5868
1988,9,28,M,6088
1988,9,29,F,6111
1988,9,29,M,6136
1988,9,30,F,5968
1988,9,30,M,6295
1988,10,1,F,4916
1988,10,1,M,4886
1988,10,2,F,4410
1988,10,2,M,4681
1988,10,3,F,5754
1988,10,3,M,5930
1988,10,4,F,5867
1988,10,4,M,6205
1988,10,5,F,5640
1988,10,5,M,5978
1988,10,6,F,5756
1988,10,6,M,5984
1988,10,7,F,5775
1988,10,7,M,5992
1988,10,8,F,4615
1988,10,8,M,4715
1988,10,9,F,4379
1988,10,9,M,4705
1988,10,10,F,5479
1988,10,10,M,5888
1988,10,11,F,5805
1988,10,11,M,6031
1988,10,12,F,5719
1988,10,12,M,5844
1988,10,13,F,5434
1988,10,13,M,5744
1988,10,14,F,5753
1988,10,14,M,5865
1988,10,15,F,4632
1988,10,15,M,4749
1988,10,16,F,4312
1988,10,16,M,4439
1988,10,17,F,5687
1988,10,17,M,5816
1988,10,18,F,5814
1988,10,18,M,6079
1988,10,19,F,5505
1988,10,19,M,5601
1988,10,20,F,5509
1988,10,20,M,5820
1988,10,21,F,5421
1988,10,21,M,5776
1988,10,22,F,4437
1988,10,22,M,4778
1988,10,23,F,4250
1988,10,23,M,4421
1988,10,24,F,5474
1988,10,24,M,5787
1988,10,25,F,5704
1988,10,25,M,5946
1988,10,26,F,5576
1988,10,26,M,5840
1988,10,27,F,5499
1988,10,27,M,5584
1988,10,28,F,5590
1988,10,28,M,5918
1988,10,29,F,4354
1988,10,29,M,4635
1988,10,30,F,4402
1988,10,30,M,4548
1988,10,31,F,4893
1988,10,31,M,5086
1988,10,99,M,1
1988,11,1,F,5826
1988,11,1,M,6036
1988,11,2,F,5405
1988,11,2,M,5645
1988,11,3,F,5423
1988,11,3,M,5897
1988,11,4,F,5555
1988,11,4,M,5997
1988,11,5,F,4424
1988,11,5,M,4733
1988,11,6,F,4276
1988,11,6,M,4457
1988,11,7,F,5368
1988,11,7,M,5816
1988,11,8,F,5492
1988,11,8,M,5882
1988,11,9,F,5511
1988,11,9,M,5616
1988,11,10,F,5425
1988,11,10,M,5729
1988,11,11,F,5447
1988,11,11,M,5713
1988,11,12,F,4452
1988,11,12,M,4595
1988,11,13,F,4120
1988,11,13,M,4355
1988,11,14,F,5380
1988,11,14,M,5595
1988,11,15,F,5580
1988,11,15,M,5828
1988,11,16,F,5352
1988,11,16,M,5620
1988,11,17,F,5498
1988,11,17,M,5708
1988,11,18,F,5495
1988,11,18,M,5970
1988,11,19,F,4347
1988,11,19,M,4635
1988,11,20,F,4119
1988,11,20,M,4316
